task,algo1,algo2,test,alpha,epsilon,target_n,power,se
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,2,0.034,0.005730968504537431
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,2,0.008,0.0028170906978654416
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,2,0.353,0.015112610628213776
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,2,0.351,0.015093011627902497
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,3,0.021,0.004534203347888138
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,3,0.012,0.003443254274665175
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,3,0.139,0.010939789760319894
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,3,0.106,0.009734680272099337
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,5,0.017,0.004087909000944126
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,5,0.01,0.003146426544510455
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,5,0.024,0.004839834707921336
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,5,0.088,0.008958571314668427
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,5,0.072,0.008174105455644672
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,5,0.016,0.003967870965643918
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,10,0.036,0.005891010100144117
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,10,0.012,0.003443254274665175
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,10,0.142,0.011037934589405754
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,10,0.211,0.012902674141432851
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,10,0.085,0.008819013550278738
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,10,0.015,0.003843826218756514
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,20,0.091,0.009094998625618368
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,20,0.075,0.008329165624478841
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,20,0.43,0.015655669899432602
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,20,0.5,0.015811388300841896
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,20,0.179,0.01212266472356635
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,20,0.083,0.008724161850859944
HalfCheetah-v5,SAC,DDPG,t-test,0.01,0.5,30,0.202,0.012696298673235441
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,0.5,30,0.189,0.012380589646701001
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,0.5,30,0.705,0.01442133835675455
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,0.5,30,0.749,0.013711272734505722
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,0.5,30,0.296,0.01443551176785915
HalfCheetah-v5,SAC,DDPG,permutation,0.01,0.5,30,0.172,0.011933817494833746
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,2,0.032,0.005565608681896348
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,2,0.008,0.0028170906978654416
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,2,0.001,0.0009994998749374609
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,2,0.427,0.015641962792437524
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,2,0.443,0.015708309902723462
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,3,0.018,0.004204283529925164
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,3,0.009,0.002986469487538756
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,3,0.258,0.013836039895866157
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,3,0.189,0.012380589646701001
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,5,0.029,0.005306505441436953
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,5,0.017,0.004087909000944126
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,5,0.083,0.008724161850859944
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,5,0.262,0.013905250806799567
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,5,0.304,0.014545927265045703
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,5,0.078,0.008480330182251162
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,10,0.198,0.012601428490452978
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,10,0.16,0.01159310139695155
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,10,0.49,0.0158082257068907
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,10,0.593,0.015535475531827148
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,10,0.535,0.015772602828956293
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,10,0.259,0.013853483316480371
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,20,0.715,0.014274978108564651
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,20,0.708,0.014378317008607092
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,20,0.906,0.009228434320078352
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,20,0.931,0.008014923580421711
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,20,0.867,0.010738295954200556
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,20,0.751,0.013674757767507255
HalfCheetah-v5,SAC,DDPG,t-test,0.01,1.0,30,0.95,0.006892024376045114
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,1.0,30,0.946,0.0071473071852271785
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,1.0,30,0.985,0.0038438262187565153
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,1.0,30,0.994,0.002442130217658347
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,1.0,30,0.974,0.005032295698784007
HalfCheetah-v5,SAC,DDPG,permutation,0.01,1.0,30,0.938,0.00762600813007697
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,2,0.064,0.007739767438366608
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,2,0.019,0.004317290817167636
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,2,0.914,0.008865889690267975
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,2,0.919,0.008627803892068941
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,3,0.091,0.009094998625618368
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,3,0.063,0.007683163410991596
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,3,0.001,0.0009994998749374609
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,3,0.921,0.008529888627643386
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,3,0.771,0.013287550564344055
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,5,0.454,0.015744332313566048
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,5,0.296,0.01443551176785915
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,5,0.423,0.015622771841129857
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,5,0.773,0.013246546719805883
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,5,0.98,0.0044271887242357325
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,5,0.781,0.013078187947877183
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,10,0.995,0.002230470802319547
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,10,0.995,0.002230470802319547
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,10,0.985,0.0038438262187565153
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,10,0.991,0.0029864694875387575
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,10,0.999,0.0009994998749374613
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,2,0.154,0.011414201680362931
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,2,0.112,0.00997276290703835
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,2,0.426,0.015637263187655313
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,2,0.38,0.015349267083479915
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,3,0.123,0.010386096475577337
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,3,0.082,0.008676174272108648
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,3,0.376,0.015317441039547044
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,3,0.283,0.014244683218660919
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,3,0.181,0.0121753439376471
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,5,0.102,0.009570579919733181
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,5,0.07,0.008068457101577725
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,5,0.199,0.012625331678811452
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,5,0.252,0.013729384545565033
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,5,0.183,0.012227469075814503
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,5,0.087,0.00891240708226459
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,10,0.111,0.00993373041711924
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,10,0.104,0.009653186002558949
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,10,0.506,0.015810249839898167
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,10,0.52,0.0157987341265052
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,10,0.242,0.013543854695026818
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,10,0.087,0.00891240708226459
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,20,0.298,0.014463609508003178
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,20,0.254,0.013765318739498916
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,20,0.784,0.013013224043256921
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,20,0.786,0.012969348480166612
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,20,0.376,0.015317441039547044
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,20,0.29,0.01434921600645833
HalfCheetah-v5,SAC,PPO,t-test,0.05,0.5,30,0.472,0.015786576576319513
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,0.5,30,0.433,0.015668790636165893
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,0.5,30,0.923,0.008430361795320529
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,0.5,30,0.928,0.00817410545564467
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,0.5,30,0.538,0.015765658882520576
HalfCheetah-v5,SAC,PPO,permutation,0.05,0.5,30,0.471,0.01578477114183161
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,2,0.118,0.01020176455325254
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,2,0.084,0.008771772910877254
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,2,0.616,0.015379986996093333
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,2,0.583,0.015592017188292218
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,3,0.079,0.008529888627643388
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,3,0.04,0.0061967733539318665
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,3,0.576,0.015627667772255716
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,3,0.49,0.0158082257068907
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,3,0.373,0.015292841462592882
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,5,0.178,0.012096115078817662
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,5,0.077,0.00843036179532053
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,5,0.466,0.01577479001445027
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,5,0.483,0.01580224667571039
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,5,0.604,0.01546557467409472
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,5,0.417,0.015592017188292218
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,10,0.587,0.015570195888298902
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,10,0.464,0.015770351930125086
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,10,0.827,0.011961229033840963
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,10,0.874,0.010493998284733994
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,10,0.856,0.011102432165971564
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,10,0.703,0.014449602070645405
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,20,0.973,0.005125524363418832
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,20,0.947,0.007084560677981384
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,20,0.992,0.0028170906978654425
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,20,0.993,0.002636474919281427
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,20,0.994,0.002442130217658347
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,20,0.974,0.005032295698784007
HalfCheetah-v5,SAC,PPO,t-test,0.05,1.0,30,0.998,0.0014127986409959495
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,1.0,30,0.998,0.0014127986409959495
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,1.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,1.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,1.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,1.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,2,0.364,0.015215255502291114
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,2,0.183,0.012227469075814503
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,2,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,2,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,3,0.573,0.015641962792437528
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,3,0.382,0.01536476488593301
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,3,0.934,0.007851369307324675
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,3,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,3,0.955,0.00655553201502365
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,5,0.964,0.005891010100144119
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,5,0.818,0.01220147532063234
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,5,0.936,0.007739767438366605
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,5,0.928,0.00817410545564467
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,5,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,5,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,10,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,20,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,permutation,0.05,2.0,30,1.0,0.0
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,2,0.089,0.00900438781928011
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,2,0.053,0.00708456067798138
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,2,0.447,0.015722308990730335
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,2,0.436,0.015681326474504636
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,3,0.075,0.008329165624478841
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,3,0.026,0.0050322956987840055
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,3,0.212,0.012925014506761685
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,3,0.186,0.012304633273690036
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,5,0.034,0.005730968504537431
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,5,0.02,0.004427188724235731
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,5,0.13,0.010634848376916336
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,5,0.188,0.012355403676124872
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,5,0.104,0.009653186002558949
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,5,0.054,0.007147307185227175
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,10,0.024,0.004839834707921336
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,10,0.023,0.004740358636221525
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,10,0.222,0.013142145943490356
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,10,0.26,0.013870832707519763
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,10,0.078,0.008480330182251162
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,10,0.023,0.004740358636221525
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,20,0.085,0.008819013550278738
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,20,0.065,0.007795832219846705
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,20,0.56,0.015697133496278867
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,20,0.616,0.015379986996093333
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,20,0.164,0.011709141727727102
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,20,0.083,0.008724161850859944
HalfCheetah-v5,SAC,PPO,t-test,0.01,0.5,30,0.175,0.012015614840697915
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,0.5,30,0.161,0.011622349160131096
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,0.5,30,0.82,0.012149074038789953
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,0.5,30,0.81,0.012405643876881197
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,0.5,30,0.321,0.0147634345597493
HalfCheetah-v5,SAC,PPO,permutation,0.01,0.5,30,0.192,0.012455360291858283
HalfCheetah-v5,SAC,PPO,t-test,0.01,1.0,2,0.063,0.007683163410991596
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,1.0,2,0.046,0.006624499981130651
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,1.0,2,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,1.0,2,0.001,0.0009994998749374609
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,1.0,2,0.596,0.015517216245190372
HalfCheetah-v5,SAC,PPO,permutation,0.01,1.0,2,0.608,0.015438134602341048
HalfCheetah-v5,SAC,PPO,t-test,0.01,1.0,3,0.032,0.005565608681896348
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,1.0,3,0.018,0.004204283529925164
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,1.0,3,0.0,0.0
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,1.0,3,0.456,0.015750047618975634
HalfCheetah-v5,SAC,PPO,permutation,0.01,1.0,3,0.372,0.015284501954594399
HalfCheetah-v5,SAC,PPO,t-test,0.01,1.0,5,0.023,0.004740358636221525
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,1.0,5,0.01,0.003146426544510455
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,1.0,5,0.255,0.013783141876945184
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,1.0,5,0.425,0.01563249820086348
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,1.0,5,0.428,0.015646597074124458
HalfCheetah-v5,SAC,PPO,permutation,0.01,1.0,5,0.194,0.012504559168559283
HalfCheetah-v5,SAC,PPO,t-test,0.01,1.0,10,0.157,0.01150439046625244
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,1.0,10,0.076,0.008379976133617566
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,1.0,10,0.615,0.015387494922826133
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,1.0,10,0.644,0.015141466243399283
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,1.0,10,0.702,0.01446360950800318
HalfCheetah-v5,SAC,PPO,permutation,0.01,1.0,10,0.384,0.015379986996093333
HalfCheetah-v5,SAC,PPO,t-test,0.01,1.0,20,0.735,0.013956181426163821
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,1.0,20,0.685,0.014689281806814109
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,1.0,20,0.954,0.006624499981130654
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,1.0,20,0.961,0.006122009474020767
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,1.0,20,0.963,0.005969170796685251
HalfCheetah-v5,SAC,PPO,permutation,0.01,1.0,20,0.88,0.010276186062932104
HalfCheetah-v5,SAC,PPO,t-test,0.01,1.0,30,0.977,0.004740358636221528
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,1.0,30,0.966,0.005730968504537434
